id,source,start_time,latitude,longitude,venue_escaped
30270279,timeoutworld,2015-11-18 19:00:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
29747321,timeoutworld,2015-09-24 20:00:00,40.7738876,-73.98391720000001,Film Society of Lincoln Center
30274471,timeoutworld,2015-11-30 19:00:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
30012757,timeoutworld,2015-10-26 18:00:00,40.773765600000004,-73.9849548,Bruno Walter Auditorium at Lincoln Center
30021847,timeoutworld,2015-12-03 19:30:00,40.772609921262,-73.983276130857,Lincoln Center
29781526,timeoutworld,2015-09-20 12:00:00,40.773025100588995,-73.98357573092599,Hearst Plaza At Lincoln Center
30094482,timeoutworld,2015-11-19 19:30:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
29787072,timeoutworld,2015-09-20 13:00:00,40.773025100588995,-73.98357573092599,Hearst Plaza At Lincoln Center
30049528,timeoutworld,2015-10-21 09:45:00,40.772609921262,-73.983276130857,Lincoln Center
30191830,timeoutworld,2015-11-19 19:00:00,40.771044011429,-73.985208465714,Fordham University Lincoln Center Campus
29592133,timeoutworld,2015-09-20 20:00:00,40.715648871599996,-74.009140531021,Lincoln Center Vivian Beaumont Theatre
30117569,timeoutworld,2015-11-19 19:00:00,40.77092854,-73.98465297,Fordham University at Lincoln Center
30395680,timeoutworld,2015-12-29 19:30:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
30395681,timeoutworld,2015-12-17 19:30:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
